auction_id,auction_house_id,artwork_id,date_of_auction,collector_museum_id,reserve_price,final_price,number_of_bids,artist_id,name,medium,year_created,image,artwork_length,artwork_width,artwork_height,signed,insurance_value,university_id,location,area,log_area,age,signed_flag,season_q,year,reserve_gt0,premium,mean_bids,artist_rep_score,artist_volatility,prov_score,prov_volatility,auction_house_score,house_volatility,y_log_price,y_price,region
AUC-002117,AH-012,ARTW-001045,2014-07-11,COL-0169,113883.0,123866,7,ART-00229,Artwork 1045,digital,2010,https://example.com/art/1045.jpg,88,52,42,True,417661,UNI-005,Madrid,4576,8.428799040653642,15,1,3,2014,1,0.08766014242687671,7,3.96,0.0,,,67.79,65.69,11.726963688315752,123866,madrid
AUC-002118,AH-033,ARTW-001821,2014-12-13,COL-0100,66960.0,71557,4,ART-00406,Artwork 1821,watercolour,1965,https://example.com/art/1821.jpg,74,122,7,True,185060,UNI-005,Zurich,9028,9.10819689830748,60,1,4,2014,1,0.06865292712066906,4,8.45,0.0,53.86,100.0,38.02,0.0,11.178263588657464,71557,zurich
AUC-002119,AH-005,ARTW-001580,2018-08-20,COL-0102,117367.0,113976,1,ART-00350,Artwork 1580,digital,1965,https://example.com/art/1580.jpg,21,56,14,True,38246,UNI-005,Paris,1176,7.0707241072602764,60,1,3,2018,1,-0.028892278067940733,1,23.14,29.05,9.47,0.0,42.25,55.77,11.643751952635514,113976,paris
AUC-002120,AH-028,ARTW-001912,2022-07-16,COL-0016,150633.0,162356,2,ART-00426,Artwork 1912,mixed media,1997,https://example.com/art/1912.jpg,193,53,19,False,226905,UNI-001,Madrid,10229,9.233079858945672,28,0,3,2022,1,0.07782491220383315,2,18.48,81.46,42.47,100.0,61.58,71.32,11.997552893324622,162356,madrid
AUC-002121,AH-017,ARTW-000349,2010-10-26,COL-0117,,131671,6,ART-00076,Artwork 349,photography,1954,https://example.com/art/349.jpg,77,131,45,True,411427,UNI-003,Chicago,10087,9.219101877644755,71,1,4,2010,0,,6,25.45,39.28,41.17,100.0,67.6,70.82,11.788069260723905,131671,chicago
AUC-002122,AH-023,ARTW-001432,2013-08-16,COL-0024,,20996,13,ART-00315,Artwork 1432,digital,1963,https://example.com/art/1432.jpg,61,160,34,False,81872,UNI-003,Paris,9760,9.186150133174966,62,0,3,2013,0,,13,27.14,0.0,26.02,100.0,61.65,35.94,9.95213484935765,20996,paris
AUC-002123,AH-035,ARTW-001688,2017-03-16,COL-0003,50618.0,59460,10,ART-00376,Artwork 1688,acrylic,1991,https://example.com/art/1688.jpg,115,158,14,True,69371,UNI-005,Chicago,18170,9.807582195649056,34,1,1,2017,1,0.1746809435378719,10,27.09,47.95,37.0,0.0,57.72,78.27,10.993075914439594,59460,chicago
AUC-002124,AH-024,ARTW-001486,2022-04-07,COL-0165,225761.0,234861,1,ART-00328,Artwork 1486,oil on canvas,1953,https://example.com/art/1486.jpg,75,168,8,True,298703,UNI-003,Milan,12600,9.441531454869693,72,1,2,2022,1,0.04030811344740677,1,31.44,60.77,6.21,0.0,72.4,80.16,12.3667533865943,234861,milan
AUC-002125,AH-008,ARTW-000877,2013-07-03,COL-0111,106481.0,115037,2,ART-00191,Artwork 877,oil on canvas,2023,https://example.com/art/877.jpg,151,43,25,False,185041,UNI-004,Madrid,6493,8.77863395266279,2,0,3,2013,1,0.0803523633324255,2,31.31,63.27,5.25,0.0,50.99,31.71,11.653017787546446,115037,madrid
AUC-002126,AH-028,ARTW-000926,2011-03-18,COL-0009,,32677,5,ART-00202,Artwork 926,watercolour,2019,https://example.com/art/926.jpg,77,130,50,True,25768,UNI-005,Madrid,10010,9.211439767419483,6,1,1,2011,0,,5,28.19,67.43,5.0,0.0,61.58,71.32,10.39445734759077,32677,madrid
AUC-002127,AH-036,ARTW-001927,2011-10-09,COL-0004,115207.0,109972,1,ART-00429,Artwork 1927,photography,1986,https://example.com/art/1927.jpg,115,182,48,False,145529,UNI-001,London,20930,9.948986592607346,39,0,4,2011,1,-0.04543994722542901,1,23.76,0.0,50.41,100.0,55.63,50.81,11.6079901601002,109972,london
AUC-002128,AH-012,ARTW-000064,2018-04-19,COL-0114,214258.0,236317,6,ART-00013,Artwork 64,sculpture,1996,https://example.com/art/64.jpg,124,44,7,False,197770,UNI-001,Madrid,5456,8.604654467186231,29,0,2,2018,1,0.102955315554145,6,28.94,82.26,27.03,100.0,67.79,65.69,12.372933634628515,236317,madrid
AUC-002129,AH-012,ARTW-002242,2011-07-22,COL-0095,75380.0,83103,5,ART-00497,Artwork 2242,watercolour,1950,https://example.com/art/2242.jpg,108,44,50,True,93595,UNI-005,Madrid,4752,8.46653127661401,75,1,3,2011,1,0.10245423189174847,5,2.58,0.0,54.39,100.0,67.79,65.69,11.327848114462475,83103,madrid
AUC-002130,AH-020,ARTW-001932,2015-02-17,COL-0078,,173165,9,ART-00430,Artwork 1932,sculpture,2004,https://example.com/art/1932.jpg,76,77,34,False,50998,UNI-004,Chicago,5852,8.67470962929122,21,0,1,2015,0,,9,29.19,63.78,39.88,100.0,32.22,58.75,12.062005950990269,173165,chicago
AUC-002131,AH-004,ARTW-001443,2011-07-15,COL-0023,135977.0,149343,3,ART-00317,Artwork 1443,oil on canvas,1957,https://example.com/art/1443.jpg,134,200,43,False,30363,UNI-002,Paris,26800,10.196194479235656,68,0,3,2011,1,0.098296035358921,3,24.97,0.0,10.0,0.0,59.96,30.69,11.914007648749543,149343,paris
AUC-002132,AH-024,ARTW-002190,2011-05-19,COL-0071,214594.0,213936,1,ART-00485,Artwork 2190,digital,1986,https://example.com/art/2190.jpg,95,96,41,True,224859,UNI-002,Milan,9120,9.118334726180159,39,1,2,2011,1,-0.0030662553473070077,1,27.95,0.0,9.41,0.0,72.4,80.16,12.273436858138638,213936,milan
AUC-002133,AH-016,ARTW-000807,2022-10-24,COL-0037,178688.0,197246,7,ART-00176,Artwork 807,oil on canvas,1999,https://example.com/art/807.jpg,145,131,43,False,293354,UNI-005,Dubai,18995,9.851983709669012,26,0,4,2022,1,0.10385700214899714,7,38.06,76.0,32.22,100.0,52.75,69.77,12.192212029466985,197246,dubai
AUC-002134,AH-002,ARTW-001815,2010-03-09,COL-0169,51926.0,51846,1,ART-00404,Artwork 1815,sculpture,1984,https://example.com/art/1815.jpg,154,55,2,False,26026,UNI-004,Zurich,8470,9.044403844431551,41,0,1,2010,1,-0.0015406540076262373,1,3.25,0.0,54.1,100.0,70.71,19.67,10.856052352774507,51846,zurich
AUC-002135,AH-009,ARTW-000596,2014-08-10,COL-0127,151882.0,163814,4,ART-00132,Artwork 596,watercolour,1960,https://example.com/art/596.jpg,62,69,35,False,127579,UNI-004,Hong Kong,4278,8.361474616416817,65,0,3,2014,1,0.07856098813552627,4,25.13,0.0,31.97,0.0,72.49,91.59,12.006493021299939,163814,hong kong
AUC-002136,AH-011,ARTW-001846,2019-11-10,COL-0153,171662.0,171432,1,ART-00411,Artwork 1846,watercolour,1971,https://example.com/art/1846.jpg,113,169,29,True,41929,UNI-005,Madrid,19097,9.857338896510148,54,1,4,2019,1,-0.0013398422481387844,1,18.14,71.05,47.29,0.0,57.27,89.05,12.051947798702574,171432,madrid
AUC-002137,AH-023,ARTW-000960,2017-03-21,COL-0012,20663.0,21910,2,ART-00211,Artwork 960,watercolour,1991,https://example.com/art/960.jpg,187,144,28,True,444351,UNI-004,Paris,26928,10.200959051807608,34,1,1,2017,1,0.06034941683201858,2,34.02,11.81,34.84,100.0,61.65,35.94,9.99474407280768,21910,paris
AUC-002138,AH-027,ARTW-000026,2022-02-27,COL-0135,189978.0,212352,8,ART-00006,Artwork 26,watercolour,2013,https://example.com/art/26.jpg,50,178,21,True,218805,UNI-002,Shanghai,8900,9.093918908958932,12,1,1,2022,1,0.11777153144048258,8,35.44,52.08,42.9,0.0,62.11,33.45,12.26600526326112,212352,shanghai
AUC-002139,AH-002,ARTW-001740,2022-03-16,COL-0142,140161.0,133858,1,ART-00388,Artwork 1740,digital,2014,https://example.com/art/1740.jpg,46,38,15,True,172429,UNI-003,Zurich,1748,7.466799475018602,11,1,1,2022,1,-0.0449697134010174,1,21.21,0.0,34.44,100.0,70.71,19.67,11.80454228613517,133858,zurich
AUC-002140,AH-018,ARTW-001675,2019-10-11,COL-0058,107257.0,118733,11,ART-00373,Artwork 1675,acrylic,1999,https://example.com/art/1675.jpg,125,163,8,True,72689,UNI-001,Sydney,20375,9.922113016659292,26,1,4,2019,1,0.10699534762299896,11,2.81,0.0,30.66,100.0,62.3,75.04,11.684640975976958,118733,sydney
AUC-002141,AH-033,ARTW-000519,2021-02-27,MUSEUM-017,222518.0,254903,13,ART-00115,Artwork 519,mixed media,1977,https://example.com/art/519.jpg,106,80,4,True,499645,UNI-004,Zurich,8480,9.0455836463617,48,1,1,2021,1,0.1455387878733406,13,2.9699999999999998,0.0,10.0,0.0,38.02,0.0,12.448642282669486,254903,zurich
AUC-002142,AH-019,ARTW-001230,2015-07-18,COL-0047,94229.0,90220,1,ART-00270,Artwork 1230,oil on canvas,2015,https://example.com/art/1230.jpg,69,98,44,False,409376,UNI-002,New York,6762,8.81922185757494,10,0,3,2015,1,-0.042545288605418716,1,32.71,15.72,36.93,100.0,7.01,64.15,11.410017494917808,90220,new york
AUC-002143,AH-028,ARTW-002102,2019-04-18,COL-0011,22541.0,24021,8,ART-00466,Artwork 2102,photography,1975,https://example.com/art/2102.jpg,37,192,7,True,39258,UNI-001,Madrid,7104,8.868554040531201,50,1,2,2019,1,0.06565813406681159,8,40.56,68.73,,,61.58,71.32,10.086725356114435,24021,madrid
AUC-002144,AH-031,ARTW-001466,2020-02-24,COL-0122,204566.0,211505,1,ART-00324,Artwork 1466,sculpture,1957,https://example.com/art/1466.jpg,150,166,34,False,470579,UNI-001,Seoul,24900,10.122663242288953,68,0,1,2020,1,0.03392059286489446,1,3.14,0.0,37.16,0.0,66.22,47.76,12.262008645860409,211505,seoul
AUC-002145,AH-026,ARTW-000406,2018-04-18,COL-0137,16374.0,19379,7,ART-00090,Artwork 406,oil on canvas,1992,https://example.com/art/406.jpg,187,77,21,True,407837,UNI-005,Dubai,14399,9.574983485564092,33,1,2,2018,1,0.18352265787223648,7,37.55,37.36,43.02,100.0,64.46,83.77,9.871996885444757,19379,dubai
AUC-002146,AH-024,ARTW-000975,2022-01-03,COL-0191,61572.0,58964,1,ART-00215,Artwork 975,acrylic,1998,https://example.com/art/975.jpg,58,85,34,True,218058,UNI-002,Milan,4930,8.503297086224126,27,1,1,2022,1,-0.04235691548106282,1,23.24,51.5,6.91,0.0,72.4,80.16,10.98469932652407,58964,milan
AUC-002147,AH-019,ARTW-000374,2019-04-13,COL-0133,183476.0,198107,5,ART-00082,Artwork 374,photography,2017,https://example.com/art/374.jpg,90,39,21,False,110887,UNI-005,New York,3510,8.163656176168432,8,0,2,2019,1,0.07974339968170224,5,2.59,0.0,52.07,100.0,7.01,64.15,12.19656761551587,198107,new york
AUC-002148,AH-029,ARTW-000748,2011-01-28,COL-0135,233383.0,237141,5,ART-00164,Artwork 748,digital,1994,https://example.com/art/748.jpg,124,21,16,True,322158,UNI-001,Hong Kong,2604,7.865187954187467,31,1,1,2011,1,0.016102286798952793,5,9.89,0.0,32.99,100.0,39.01,61.23,12.376414396813049,237141,hong kong
AUC-002149,AH-015,ARTW-002156,2011-06-17,COL-0087,185294.0,183420,1,ART-00478,Artwork 2156,sculpture,1968,https://example.com/art/2156.jpg,109,110,32,True,186710,UNI-001,Shanghai,11990,9.391911647379434,57,1,2,2011,1,-0.010113657215020454,1,26.5,0.0,41.22,100.0,23.43,36.1,12.119539336066234,183420,shanghai
AUC-002150,AH-011,ARTW-000073,2015-02-14,COL-0078,119613.0,131135,5,ART-00016,Artwork 73,sculpture,1956,https://example.com/art/73.jpg,130,22,40,False,137439,UNI-004,Madrid,2860,7.95892649305011,69,0,1,2015,1,0.09632732228102296,5,19.53,0.0,39.74,100.0,57.27,89.05,11.78399023159857,131135,madrid
AUC-002151,AH-025,ARTW-000548,2017-06-20,COL-0155,88594.0,86554,1,ART-00121,Artwork 548,watercolour,1955,https://example.com/art/548.jpg,56,45,27,True,381371,UNI-001,Chicago,2520,7.83241092718792,70,1,2,2017,1,-0.023026390048987516,1,26.51,0.0,6.5,0.0,36.01,35.42,11.36853532901083,86554,chicago
AUC-002152,AH-005,ARTW-000982,2022-11-23,COL-0112,,163604,4,ART-00217,Artwork 982,sculpture,1984,https://example.com/art/982.jpg,80,195,42,True,196235,UNI-005,Paris,15600,9.65509029374725,41,1,4,2022,0,,4,13.18,0.0,55.18,100.0,42.25,55.77,12.005210265030954,163604,paris
AUC-002153,AH-022,ARTW-001551,2013-12-05,COL-0008,79141.0,79276,1,ART-00343,Artwork 1551,digital,1971,https://example.com/art/1551.jpg,151,100,21,False,463732,UNI-005,Tokyo,15100,9.62251624577579,54,0,4,2013,1,0.0017058162014632113,1,24.66,70.99,5.02,0.0,40.38,71.66,11.280703327722811,79276,tokyo
AUC-002154,AH-012,ARTW-001454,2016-08-09,COL-0036,127916.0,135003,3,ART-00320,Artwork 1454,oil on canvas,2021,https://example.com/art/1454.jpg,58,50,1,False,195403,UNI-001,Madrid,2900,7.972810784121404,4,0,3,2016,1,0.055403546077113106,3,28.83,0.0,5.04,0.0,67.79,65.69,11.813059686611247,135003,madrid
AUC-002155,AH-010,ARTW-000505,2018-05-01,MUSEUM-013,57643.0,65582,9,ART-00112,Artwork 505,sculpture,1951,https://example.com/art/505.jpg,107,118,36,True,211116,UNI-003,Dubai,12626,9.44359265743868,74,1,2,2018,1,0.13772704404697883,9,2.45,0.0,50.97,100.0,73.7,100.0,11.091071795006501,65582,dubai
AUC-002156,AH-005,ARTW-000297,2017-04-25,COL-0198,201109.0,209570,3,ART-00064,Artwork 297,oil on canvas,1984,https://example.com/art/297.jpg,139,92,49,True,169502,UNI-003,Paris,12788,9.45634070543332,41,1,2,2017,1,0.042071712354991575,3,56.62,88.87,37.94,100.0,42.25,55.77,12.25281786307794,209570,paris
AUC-002157,AH-015,ARTW-001194,2019-05-11,COL-0002,121388.0,141631,6,ART-00262,Artwork 1194,digital,1994,https://example.com/art/1194.jpg,75,152,5,True,392633,UNI-002,Shanghai,11400,9.34145634983372,31,1,2,2019,1,0.16676277721026792,6,18.9,74.54,40.28,100.0,23.43,36.1,11.860987423410721,141631,shanghai
AUC-002158,AH-025,ARTW-002078,2020-07-12,COL-0198,105108.0,101789,1,ART-00461,Artwork 2078,photography,1996,https://example.com/art/2078.jpg,70,187,6,False,401198,UNI-005,Chicago,13090,9.479680250180099,29,0,3,2020,1,-0.031577044563686874,1,3.47,0.0,48.27,0.0,36.01,35.42,11.530667146446385,101789,chicago
AUC-002159,AH-017,ARTW-001942,2020-11-19,COL-0056,,135210,16,ART-00433,Artwork 1942,watercolour,1953,https://example.com/art/1942.jpg,135,20,6,True,419232,UNI-005,Chicago,2700,7.901377353792616,72,1,4,2020,0,,16,37.75,57.82,30.68,100.0,67.6,70.82,11.814591800228124,135210,chicago
AUC-002160,AH-014,ARTW-000434,2022-06-24,COL-0096,165647.0,167958,1,ART-00096,Artwork 434,watercolour,1996,https://example.com/art/434.jpg,43,110,22,False,154227,UNI-003,Chicago,4730,8.461891875631148,29,0,2,2022,1,0.01395135438613437,1,15.94,85.7,30.0,0.0,28.77,72.25,12.031475180981882,167958,chicago
AUC-002161,AH-002,ARTW-002212,2010-09-25,COL-0072,128589.0,139272,5,ART-00490,Artwork 2212,photography,1990,https://example.com/art/2212.jpg,38,137,21,False,453918,UNI-003,Zurich,5206,8.557759153162898,35,0,3,2010,1,0.08307864591839115,5,18.13,7.58,,,70.71,19.67,11.84419131470693,139272,zurich
AUC-002162,AH-028,ARTW-000811,2010-11-01,COL-0026,176434.0,205175,6,ART-00177,Artwork 811,mixed media,1987,https://example.com/art/811.jpg,121,172,14,False,468658,UNI-003,Madrid,20812,9.943333070458252,38,0,4,2010,1,0.1628994411507986,6,25.65,76.6,25.0,0.0,61.58,71.32,12.23162342637418,205175,madrid
AUC-002163,AH-004,ARTW-000934,2024-02-09,COL-0011,100268.0,117353,7,ART-00204,Artwork 934,sculpture,2008,https://example.com/art/934.jpg,71,153,10,False,370939,UNI-001,Paris,10863,9.293209849798478,17,0,1,2024,1,0.17039334583316712,7,26.74,19.79,35.81,100.0,59.96,30.69,11.672950286765573,117353,paris
AUC-002164,AH-023,ARTW-000624,2018-09-10,COL-0086,205528.0,197837,1,ART-00138,Artwork 624,photography,1990,https://example.com/art/624.jpg,50,89,19,True,271080,UNI-003,Paris,4450,8.400884069015854,35,1,3,2018,1,-0.037420692071153325,1,3.98,0.0,31.75,100.0,61.65,35.94,12.195203792965065,197837,paris
AUC-002165,AH-029,ARTW-001720,2018-05-19,COL-0150,117435.0,141838,10,ART-00383,Artwork 1720,oil on canvas,1967,https://example.com/art/1720.jpg,102,54,47,True,173180,UNI-002,Hong Kong,5508,8.614138397472717,58,1,2,2018,1,0.2078000596074424,10,33.34,56.56,31.27,100.0,39.01,61.23,11.86244789052583,141838,hong kong
AUC-002166,AH-010,ARTW-000207,2015-08-06,COL-0020,58917.0,66421,4,ART-00043,Artwork 207,oil on canvas,2012,https://example.com/art/207.jpg,138,31,29,False,280060,UNI-001,Dubai,4278,8.361474616416817,13,0,3,2015,1,0.1273656160361186,4,38.77,1.27,35.92,100.0,73.7,100.0,11.103783605889623,66421,dubai
AUC-002167,AH-027,ARTW-001878,2017-02-08,COL-0141,181745.0,191507,3,ART-00419,Artwork 1878,oil on canvas,1997,https://example.com/art/1878.jpg,165,160,46,True,141177,UNI-001,Shanghai,26400,10.181157167204903,28,1,1,2017,1,0.05371261932928004,3,28.56,76.58,34.38,0.0,62.11,33.45,12.162684862187186,191507,shanghai
AUC-002168,AH-028,ARTW-000474,2010-06-03,COL-0170,180241.0,194712,7,ART-00105,Artwork 474,acrylic,1955,https://example.com/art/474.jpg,58,42,26,True,92951,UNI-001,Madrid,2436,7.798523053625206,70,1,2,2010,1,0.08028694914031768,7,5.66,0.0,37.52,100.0,61.58,71.32,12.179281958520118,194712,madrid
AUC-002169,AH-021,ARTW-001405,2023-10-22,COL-0120,150536.0,154349,2,ART-00309,Artwork 1405,photography,1990,https://example.com/art/1405.jpg,149,163,42,False,19677,UNI-003,Seoul,24287,10.097737680195356,35,0,4,2023,1,0.025329489291598024,2,14.28,0.0,42.99,100.0,63.99,82.94,11.946978029930305,154349,seoul
AUC-002170,AH-022,ARTW-002210,2016-03-19,COL-0114,166721.0,166367,1,ART-00490,Artwork 2210,watercolour,1981,https://example.com/art/2210.jpg,21,122,44,False,234758,UNI-002,Tokyo,2562,7.848933726364071,44,0,1,2016,1,-0.00212330780165666,1,18.13,7.58,46.48,100.0,40.38,71.66,12.021957481183442,166367,tokyo
AUC-002171,AH-003,ARTW-000135,2024-06-23,COL-0071,163679.0,166291,1,ART-00028,Artwork 135,sculpture,2001,https://example.com/art/135.jpg,191,196,20,True,405358,UNI-004,Sydney,37436,10.530414799175965,24,1,2,2024,1,0.015958064259923386,1,22.62,96.03,25.51,100.0,61.28,40.53,12.021500558191065,166291,sydney
AUC-002172,AH-007,ARTW-001992,2022-06-11,MUSEUM-009,102557.0,105977,1,ART-00442,Artwork 1992,acrylic,1961,https://example.com/art/1992.jpg,138,177,12,False,181534,UNI-005,Milan,24426,10.103444356875002,64,0,2,2022,1,0.03334730930116911,1,20.53,61.75,49.51,100.0,47.9,54.97,11.570986804383498,105977,milan
AUC-002173,AH-013,ARTW-000714,2016-07-13,COL-0102,208169.0,215979,4,ART-00157,Artwork 714,watercolour,1997,https://example.com/art/714.jpg,178,38,9,False,139401,UNI-001,Hong Kong,6764,8.819517540604888,28,0,3,2016,1,0.03751759387805101,4,17.96,0.0,39.91,100.0,50.14,65.27,12.282941089786751,215979,hong kong
AUC-002174,AH-020,ARTW-001521,2023-08-06,COL-0166,80643.0,77310,1,ART-00336,Artwork 1521,watercolour,1950,https://example.com/art/1521.jpg,176,180,39,False,33157,UNI-001,Chicago,31680,10.363472411086743,75,0,3,2023,1,-0.04133030765224508,1,18.44,36.59,48.95,100.0,32.22,58.75,11.25559152716813,77310,chicago
AUC-002175,AH-015,ARTW-000485,2012-01-08,COL-0191,107817.0,121869,12,ART-00107,Artwork 485,acrylic,1969,https://example.com/art/485.jpg,175,184,3,True,481517,UNI-004,Shanghai,32200,10.379752786950895,56,1,1,2012,1,0.1303319513620301,12,30.92,68.96,10.0,0.0,23.43,36.1,11.710710181817548,121869,shanghai
AUC-002176,AH-002,ARTW-000014,2022-07-26,MUSEUM-008,,34178,5,ART-00004,Artwork 14,oil on canvas,2015,https://example.com/art/14.jpg,164,21,1,True,379910,UNI-003,Zurich,3444,8.144679183447758,10,1,3,2022,0,,5,24.13,55.28,57.42,100.0,70.71,19.67,10.439366699366225,34178,zurich
AUC-002177,AH-018,ARTW-000279,2010-07-12,MUSEUM-020,176178.0,174591,1,ART-00060,Artwork 279,photography,1975,https://example.com/art/279.jpg,156,22,19,False,209389,UNI-001,Sydney,3432,8.141189793457691,50,0,3,2010,1,-0.00900793515648946,1,11.12,0.0,59.27,100.0,62.3,75.04,12.070207102323025,174591,sydney
AUC-002178,AH-020,ARTW-000312,2012-12-18,COL-0152,,28196,8,ART-00068,Artwork 312,acrylic,1955,https://example.com/art/312.jpg,146,56,49,True,372344,UNI-003,Chicago,8176,9.009080614161977,70,1,4,2012,0,,8,0.8300000000000001,0.0,22.05,100.0,32.22,58.75,10.246970868288411,28196,chicago
AUC-002179,AH-034,ARTW-000868,2011-05-10,MUSEUM-008,136324.0,130702,1,ART-00189,Artwork 868,digital,2008,https://example.com/art/868.jpg,79,190,24,False,396810,UNI-005,New York,15010,9.616538544660177,17,0,2,2011,1,-0.0412399870895807,1,43.53,1.35,61.34,0.0,47.7,58.97,11.780682852677122,130702,new york
AUC-002180,AH-016,ARTW-000998,2010-10-08,COL-0131,12076.0,13997,9,ART-00221,Artwork 998,mixed media,1974,https://example.com/art/998.jpg,44,170,34,False,228770,UNI-001,Dubai,7480,8.920121751872404,51,0,4,2010,1,0.15907585293143425,9,14.44,33.3,6.4,0.0,52.75,69.77,9.546669741249485,13997,dubai
AUC-002181,AH-021,ARTW-002155,2020-05-28,COL-0016,120695.0,141582,10,ART-00478,Artwork 2155,digital,2019,https://example.com/art/2155.jpg,151,130,4,True,199814,UNI-003,Seoul,19630,9.884865228408033,6,1,2,2020,1,0.17305605037491198,10,26.5,0.0,18.41,100.0,63.99,82.94,11.860641396537224,141582,seoul
AUC-002182,AH-009,ARTW-001762,2010-06-20,MUSEUM-006,222227.0,268795,14,ART-00393,Artwork 1762,oil on canvas,2023,https://example.com/art/1762.jpg,127,50,48,False,365006,UNI-002,Hong Kong,6350,8.756367559802975,2,0,2,2010,1,0.20955149464286518,14,16.47,98.79,46.69,100.0,72.49,91.59,12.501708006568029,268795,hong kong
AUC-002183,AH-003,ARTW-000032,2017-03-13,MUSEUM-012,214078.0,226757,6,ART-00007,Artwork 32,watercolour,1995,https://example.com/art/32.jpg,50,192,42,False,102348,UNI-004,Sydney,9600,9.169622538697624,30,0,1,2017,1,0.05922607647679818,6,29.53,0.0,46.91,100.0,61.28,40.53,12.331638648501656,226757,sydney
AUC-002184,AH-025,ARTW-000630,2011-10-07,COL-0005,143579.0,143414,1,ART-00139,Artwork 630,acrylic,2021,https://example.com/art/630.jpg,80,47,11,False,249057,UNI-001,Chicago,3760,8.232440158470336,4,0,4,2011,1,-0.001149193127128619,1,54.61,36.38,38.0,0.0,36.01,35.42,11.873497804187656,143414,chicago
AUC-002185,AH-016,ARTW-002096,2019-03-28,COL-0106,127633.0,137116,6,ART-00465,Artwork 2096,oil on canvas,2004,https://example.com/art/2096.jpg,23,138,47,True,171055,UNI-003,Dubai,3174,8.063062911326792,21,1,1,2019,1,0.07429896656820728,6,35.49,46.38,42.34,100.0,52.75,69.77,11.828589854945825,137116,dubai
AUC-002186,AH-014,ARTW-002007,2023-06-03,COL-0035,114915.0,116509,1,ART-00445,Artwork 2007,oil on canvas,1956,https://example.com/art/2007.jpg,107,94,29,False,415526,UNI-003,Chicago,10058,9.216223035134337,69,0,2,2023,1,0.013871122133751034,1,14.89,88.06,6.69,0.0,28.77,72.25,11.665732385213987,116509,chicago
AUC-002187,AH-024,ARTW-002003,2012-09-11,MUSEUM-017,11385.0,11247,1,ART-00444,Artwork 2003,photography,1969,https://example.com/art/2003.jpg,90,41,11,True,444656,UNI-004,Milan,3690,8.213652703029998,56,1,3,2012,1,-0.012121212121212121,1,21.8,62.75,71.24,0.0,72.4,80.16,9.327945614050446,11247,milan
AUC-002188,AH-031,ARTW-001335,2019-05-22,COL-0013,159124.0,168630,7,ART-00293,Artwork 1335,photography,2012,https://example.com/art/1335.jpg,50,53,10,False,218648,UNI-002,Seoul,2650,7.8826922062890254,13,0,2,2019,1,0.05973957416857294,7,29.87,0.0,7.57,0.0,66.22,47.76,12.035468174789564,168630,seoul
AUC-002189,AH-022,ARTW-001077,2019-03-08,COL-0027,149628.0,149428,1,ART-00237,Artwork 1077,watercolour,1979,https://example.com/art/1077.jpg,129,67,20,False,248099,UNI-001,Tokyo,8643,9.064620717626777,46,0,1,2019,1,-0.001336648220921218,1,35.17,0.0,48.69,100.0,40.38,71.66,11.914576642616412,149428,tokyo
AUC-002190,AH-035,ARTW-000265,2014-12-27,COL-0021,106139.0,105927,1,ART-00057,Artwork 265,watercolour,1964,https://example.com/art/265.jpg,158,38,1,True,190690,UNI-001,Chicago,6004,8.700347734514084,61,1,4,2014,1,-0.0019973807931109207,1,21.41,0.0,7.36,0.0,57.72,78.27,11.570514897019592,105927,chicago
AUC-002191,AH-018,ARTW-000456,2021-06-03,COL-0088,169643.0,167641,1,ART-00101,Artwork 456,digital,2009,https://example.com/art/456.jpg,114,65,18,False,141710,UNI-003,Sydney,7410,8.910720661951359,16,0,2,2021,1,-0.011801253219997289,1,30.21,0.0,41.97,100.0,62.3,75.04,12.029586032294732,167641,sydney
AUC-002192,AH-006,ARTW-001299,2022-02-20,COL-0157,48701.0,48978,1,ART-00285,Artwork 1299,digital,1973,https://example.com/art/1299.jpg,73,154,31,True,278633,UNI-004,Sydney,11242,9.32750099174976,52,1,1,2022,1,0.005687768218311739,1,29.93,0.0,16.62,100.0,21.27,36.29,10.79914691380121,48978,sydney
AUC-002193,AH-003,ARTW-001298,2013-12-17,COL-0183,148472.0,156085,4,ART-00285,Artwork 1298,mixed media,1975,https://example.com/art/1298.jpg,39,169,25,False,110713,UNI-002,Sydney,6591,8.793612071589308,50,0,4,2013,1,0.05127566140417048,4,29.93,0.0,44.23,100.0,61.28,40.53,11.95816241638283,156085,sydney
AUC-002194,AH-028,ARTW-002172,2022-04-19,MUSEUM-007,110915.0,130462,6,ART-00481,Artwork 2172,photography,1964,https://example.com/art/2172.jpg,68,31,45,True,83169,UNI-002,Madrid,2108,7.653969180478774,61,1,2,2022,1,0.17623405310372808,6,29.73,60.12,42.81,100.0,61.58,71.32,11.778844940639885,130462,madrid
AUC-002195,AH-035,ARTW-002136,2021-07-21,COL-0102,111805.0,107825,1,ART-00474,Artwork 2136,watercolour,1999,https://example.com/art/2136.jpg,92,39,19,False,213036,UNI-004,Chicago,3588,8.185628891147607,26,0,3,2021,1,-0.035597692410893965,1,5.21,0.0,9.29,0.0,57.72,78.27,11.588274095760077,107825,chicago
AUC-002196,AH-028,ARTW-000032,2020-02-04,MUSEUM-012,77719.0,88084,8,ART-00007,Artwork 32,watercolour,1995,https://example.com/art/32.jpg,50,192,42,False,102348,UNI-004,Madrid,9600,9.169622538697624,30,0,1,2020,1,0.13336507160411226,8,29.53,0.0,46.91,100.0,61.58,71.32,11.38605753636124,88084,madrid
